experience_level,job_title,salary_in_usd,remote_ratio,company_location,company_size,gender,location,salary_currency,salary,bonus_stocks_usd
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,San Jose,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Petaling Jaya,USD,55000.0,
Senior,Data scientist,,,,Unknown,Unknown,Englewood,USD,68000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Pune,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Remote,USD,40000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Paris,USD,36000.0,
Mid,Data scientist,,,Sweden,Unknown,Unknown,Gothenburg,USD,40000.0,
Executive,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,130000.0,
Senior,Data scientist,,,,Unknown,Unknown,San Jose,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Porto,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,Ontario,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,104000.0,
Mid,Data scientist,,,Australia,Unknown,Unknown,Sydney,USD,62000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,Remote- US,USD,150000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,Cambridge,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,La Libertad,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,161000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,Lithuania,Unknown,Unknown,Lithuania | UK,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Chicago,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,Remote- US,USD,150000.0,
Mid,Data scientist,,,UK Remote,Unknown,Unknown,United Kingdom - Remote,USD,40000.0,
Senior,Data scientist,,,Chile,Unknown,Unknown,Santiago,USD,68000.0,
Senior,Data scientist,,,Kenya,Unknown,Unknown,Nairobi,USD,68000.0,
Mid,Data scientist,,,Luxembourg,Unknown,Unknown,Luxembourg,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,San Francisco OR Remote US Canada,USD,68000.0,
Senior,Data scientist,,,France,Unknown,Unknown,Paris,USD,68000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Lyon,USD,40000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Montreal,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Entry,Data scientist,,,United States,Unknown,Unknown,Princeton,USD,74000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,California,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Athens,USD,68000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Charenton-Le-Pont,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Aberdeen,USD,68000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Brampton,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Salt Lake City,USD,68000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Munich,USD,40000.0,
Mid,Data scientist,,,,Unknown,Unknown,Oslo,USD,40000.0,
Senior,Data scientist,,,Switzerland,Unknown,Unknown,Basel,USD,68000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Düsseldorf,USD,40000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Paris,USD,36000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,EUR,36000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Austin,USD,40000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,40000.0,
Senior,Data scientist,,,Poland,Unknown,Unknown,Warsaw,USD,120000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Houston,USD,40000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Hyderabad,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Sofia,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,110000.0,
Senior,Data scientist,,,France,Unknown,Unknown,Paris,USD,68000.0,
Senior,Data scientist,,,Switzerland,Unknown,Unknown,Zurich,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,81000.0,
Entry,Data scientist,,,Spain,Unknown,Unknown,Palaiseau,USD,36000.0,
Entry,Data scientist,,,Canada,Unknown,Unknown,Burnaby,USD,36000.0,
Senior,Data scientist,,,,Unknown,Unknown,Lisbon,USD,68000.0,
Senior,Data scientist,,,Israel,Unknown,Unknown,Tel Aviv-Yafo,USD,68000.0,
Mid,Data scientist,,,UK Remote,Unknown,Unknown,United Kingdom - Remote,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,United States,USD,152000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Indianapolis,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Athens,USD,51000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,New York City,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,New York,USD,95000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Dayton,USD,40000.0,
Senior,Data scientist,,,South Korea,Unknown,Unknown,Seoul,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Glasgow,USD,36000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Emeryville,USD,135000.0,
Entry,Data scientist,,,,Unknown,Unknown,Massy - France,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Paris,EUR,50000.0,
Senior,Data scientist,,,Brazil,Unknown,Unknown,Belo Horizonte,USD,68000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Oakville,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Midrand,USD,68000.0,
Mid,Data scientist,,,Japan,Unknown,Unknown,Roppongi,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Solna,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Santa Clara,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Emeryville,USD,120000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Calabasas,USD,120000.0,
Senior,Data scientist,,,,Unknown,Unknown,Bangkok,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Mid,Data scientist,,,India,Unknown,Unknown,Ahmedabad,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Lisbon,USD,68000.0,
Entry,Data scientist,,,Japan,Unknown,Unknown,Roppongi,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,196000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,125000.0,
Entry,Data scientist,,,,Unknown,Unknown,Lisboa,USD,36000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Markham,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Athina,USD,68000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,40000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Chicago,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Norfolk,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote (DC),USD,68000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Bengaluru,USD,68000.0,
Senior,Data scientist,,,Israel,Unknown,Unknown,Tel Aviv-Yafo,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Houston,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Seattle,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Norfolk,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,Belfast,USD,68000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,68000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,40000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,Remote - United States,USD,68000.0,
Entry,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Tampa,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Düsseldorf,USD,40000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Düsseldorf,USD,68000.0,
Entry,Data scientist,,,Netherlands,Unknown,Unknown,Amsterdam,USD,36000.0,
Senior,Data scientist,,,Netherlands,Unknown,Unknown,Amsterdam,USD,68000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Munich,USD,40000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Lyon,USD,51000.0,
Senior,Data scientist,,,Switzerland,Unknown,Unknown,Basel,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Oslo,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Longueuil,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Glattbrugg,USD,56000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,70000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Atlanta,USD,120000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,68000.0,
Mid,Data scientist,,,Spain,Unknown,Unknown,Barcelona,USD,40000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,51000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,EUR,36000.0,
Mid,Data scientist,,,United Arab Emirates,Unknown,Unknown,Abu Dhabi,USD,51000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Fort Bragg,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote - US,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,129000.0,
Mid,Data scientist,,,Singapore,Unknown,Unknown,Singapore,USD,51000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,120000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,40000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Brampton,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,UK,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Aarhus,USD,68000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Canada,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Remote,USD,115000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,120000.0,
Senior,Data scientist,,,,Unknown,Unknown,Redwood City,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Paris,USD,40000.0,
Entry,Data scientist,,,Canada,Unknown,Unknown,Burnaby,USD,36000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,Remote - United States,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote - US,USD,68000.0,
Senior,Data scientist,,,India,Unknown,Unknown,India,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Heredia,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Jealott's Hill,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Mountain View,USD,90000.0,
Senior,Data scientist,,,,Unknown,Unknown,Miami - will also consider remote in …,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Porto,USD,68000.0,
Senior,Data scientist,,,Israel,Unknown,Unknown,Tel Aviv,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,West Jakarta,USD,40000.0,
Entry,Data scientist,,,Canada,Unknown,Unknown,Montreal,USD,36000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Berlin,EUR,58000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,132000.0,
Entry,Data scientist,,,United States,Unknown,Unknown,North Reading,USD,56000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Entry,Data scientist,,,United States,Unknown,Unknown,Sunnyvale,USD,36000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Suitland-Silver Hill,USD,51000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Paris,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Chicago,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Hamburg,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Mid,Data scientist,,,Indonesia,Unknown,Unknown,Bang Kapi District,USD,40000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote job,USD,68000.0,
Senior,Data scientist,,,Israel,Unknown,Unknown,Tel Aviv,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote job,USD,68000.0,
Senior,Data scientist,,,Netherlands,Unknown,Unknown,Amsterdam,USD,120000.0,
Mid,Data scientist,,,,Unknown,Unknown,København,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Cincinnati,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,68000.0,
Senior,Data scientist,,,Singapore,Unknown,Unknown,Singapore,USD,56000.0,
Senior,Data scientist,,,Sweden,Unknown,Unknown,Stockholm,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Longueuil,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Renningen,USD,56000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Paris,USD,36000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Paris,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,120000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Atlanta,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Bangkok,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Bangkok,USD,63000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,USA (remote),USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,New York,USD,145000.0,
Senior,Data scientist,,,,Unknown,Unknown,New York City - Boston,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,New York City,USD,40000.0,
Mid,Data scientist,,,,Unknown,Unknown,Bangkok,USD,51000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Brampton,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Seattle,USD,56000.0,
Mid,Data scientist,,,Hong Kong,Unknown,Unknown,Hong Kong,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,129000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Emeryville,USD,120000.0,
Entry,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Mateo,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Santa Clara,USD,68000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,40000.0,
Mid,Data scientist,,,Spain,Unknown,Unknown,Málaga,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Bangkok,USD,63000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,France - Remote,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Herndon,USD,122000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,EUR,36000.0,
Mid,Data scientist,,,,Unknown,Unknown,Porto,USD,40000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,120000.0,
Mid,Data scientist,,,Belgium,Unknown,Unknown,Brussels,USD,40000.0,
Mid,Data scientist,,,,Unknown,Unknown,Spain - Remote,USD,40000.0,
Senior,Data scientist,,,Finland,Unknown,Unknown,Helsinki,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Fort Belvoir,USD,40000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Mid,Data scientist,,,Netherlands,Unknown,Unknown,Utrecht,USD,40000.0,
Mid,Data scientist,,,,Unknown,Unknown,Ireland - Remote,USD,40000.0,
Entry,Data scientist,,,United States,Unknown,Unknown,Sunnyvale,USD,36000.0,
Mid,Data scientist,,,United Arab Emirates,Unknown,Unknown,Dubai,USD,40000.0,
Senior,Data scientist,,,France,Unknown,Unknown,Ann Arbor,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,New York City; San Francisco,USD,107000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Washington DC - will also consider remote …,USD,68000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Canada,USD,68000.0,
Senior,Data scientist,,,United Arab Emirates,Unknown,Unknown,Dubai,USD,68000.0,
Mid,Data scientist,,,Poland,Unknown,Unknown,Warsaw,USD,40000.0,
Mid,Data scientist,,,,Unknown,Unknown,Lüneburg,USD,40000.0,
Entry,Data scientist,,,,Unknown,Unknown,Saint-Denis,USD,36000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,Cambridge,USD,30000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,England,USD,40000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Bengaluru,USD,68000.0,
Senior,Data scientist,,,France,Unknown,Unknown,Baar,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Indianapolis,USD,68000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Ottawa,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Palo Alto,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,Flexible,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Santiago de Querétaro,USD,68000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,40000.0,
Entry,Data scientist,,,,Unknown,Unknown,Remote,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,81000.0,
Senior,Data scientist,,,,Unknown,Unknown,Kraków,USD,68000.0,
Mid,Data scientist,,,US Remote,Unknown,Unknown,United States - Remote,USD,40000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Montreal,USD,68000.0,
Mid,Data scientist,,,Japan,Unknown,Unknown,Roppongi,USD,62000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Valencia,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,San Diego,USD,40000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Arlington,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,129000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,184000.0,
Mid,Data scientist,,,Italy,Unknown,Unknown,Milan,USD,40000.0,
Mid,Data scientist,,,Canada,Unknown,Unknown,Toronto,USD,40000.0,
Senior,Data scientist,,,,Unknown,Unknown,Enkhuizen,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Barcelona,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,104000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,USD,56000.0,
Entry,Data scientist,,,Austria,Unknown,Unknown,Vienna,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,130000.0,
Mid,Data scientist,,,,Unknown,Unknown,Spain - Remote,USD,40000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Mountain View,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Seattle,USD,68000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Bordeaux,USD,40000.0,
Senior,Data scientist,,,Israel,Unknown,Unknown,Tel Aviv-Yafo,USD,68000.0,
Mid,Data scientist,,,Japan,Unknown,Unknown,Roppongi,USD,62000.0,
Senior,Data scientist,,,Poland,Unknown,Unknown,Warsaw,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Irving,USD,68000.0,
Senior,Data scientist,,,Poland,Unknown,Unknown,Warsaw,USD,56000.0,
Mid,Data scientist,,,,Unknown,Unknown,Chelmsford,USD,87000.0,
Mid,Data scientist,,,France,Unknown,Unknown,Paris,USD,40000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Dallas,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Mountain View,USD,56000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Palo Alto,USD,68000.0,
Mid,Data scientist,,,Sweden,Unknown,Unknown,Malmö,USD,40000.0,
Mid,Data scientist,,,India,Unknown,Unknown,Bengaluru,USD,38000.0,
Mid,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,38000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Hyderabad,USD,68000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Bengaluru,USD,68000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Senior,Data scientist,,,South Africa,Unknown,Unknown,Cape Town,USD,68000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Belgrade,USD,36000.0,
Senior,Data scientist,,,,Unknown,Unknown,Chantilly,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Irving,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,196000.0,
Mid,Data scientist,,,Spain,Unknown,Unknown,Málaga,USD,38000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,184000.0,
Mid,Data scientist,,,,Unknown,Unknown,Bühl,USD,38000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Mountain View,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote or San Francisco HQ,USD,196000.0,
Senior,Data scientist,,,Canada,Unknown,Unknown,Oakville,USD,68000.0,
Senior,Data scientist,,,India,Unknown,Unknown,Chennai,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Houston,USD,38000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,New York City,USD,68000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,Remote (within United States),USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Los Gatos,USD,56000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Houston,USD,38000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,127000.0,
Senior,Data scientist,,,,Unknown,Unknown,Jealott's Hill,USD,56000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Greenville,USD,38000.0,
Senior,Data scientist,,,,Unknown,Unknown,San Jose,USD,56000.0,
Senior,Data scientist,,,,Unknown,Unknown,San Diego,USD,68000.0,
Mid,Data scientist,,,United States,Unknown,Unknown,Austin,USD,38000.0,
Senior,Data scientist,,,South Korea,Unknown,Unknown,Seoul,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Mid,Data scientist,,,,Unknown,Unknown,Lüneburg,USD,38000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Brooklyn,USD,184000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,129000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Austin,USD,68000.0,
Senior,Data scientist,,,Spain,Unknown,Unknown,Madrid,EUR,36000.0,
Senior,Data scientist,,,Germany,Unknown,Unknown,Berlin,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Saint-Denis,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Philadelphia,USD,129000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Morrisville,USD,185000.0,
Senior,Data scientist,,,US Remote,Unknown,Unknown,U.S. Remote,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Sunnyvale,USD,56000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,San Francisco,USD,68000.0,
Entry,Data scientist,,,,Unknown,Unknown,Arlington,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Lexington,USD,68000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Sunnyvale,USD,56000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Remote (California,USD,135000.0,
Mid,Data scientist,,,Germany,Unknown,Unknown,Düsseldorf,USD,38000.0,
Senior,Data scientist,,,,Unknown,Unknown,United States,USD,93000.0,
Mid,Data scientist,,,,Unknown,Unknown,Homestead,USD,38000.0,
Entry,Data scientist,,,France,Unknown,Unknown,Bourdeaux,USD,36000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Boston,USD,129000.0,
Senior,Data scientist,,,United Kingdom,Unknown,Unknown,London,USD,68000.0,
Senior,Data scientist,,,,Unknown,Unknown,Bangkok,USD,46000.0,
Senior,Data scientist,,,United States,Unknown,Unknown,Santa Clara,USD,68000.0,
